Date;Pays;Filière;Valeur (TWh)
2017-04;"Bulgarie";"Charbon";1,48974
2017-05;"Bulgarie";"Charbon";1,745305
2017-06;"Bulgarie";"Charbon";1,320831
2017-07;"Bulgarie";"Charbon";1,567672
2017-08;"Bulgarie";"Charbon";1,648147
2017-09;"Bulgarie";"Charbon";1,845272
2017-10;"Bulgarie";"Charbon";1,940987
2017-11;"Bulgarie";"Charbon";1,957724
2017-12;"Bulgarie";"Charbon";1,836596
2018-01;"Bulgarie";"Charbon";1,865354
2018-02;"Bulgarie";"Charbon";1,675579
2018-03;"Bulgarie";"Charbon";1,537226
2018-04;"Bulgarie";"Charbon";0,944703
2018-05;"Bulgarie";"Charbon";1,293703
2018-06;"Bulgarie";"Charbon";1,411896
2018-07;"Bulgarie";"Charbon";1,407857
2018-08;"Bulgarie";"Charbon";1,620804
2018-09;"Bulgarie";"Charbon";1,846859
2018-10;"Bulgarie";"Charbon";2,096332
2018-11;"Bulgarie";"Charbon";2,191388
2018-12;"Bulgarie";"Charbon";2,306457
2019-01;"Bulgarie";"Charbon";2,307421
2019-02;"Bulgarie";"Charbon";1,862121
2019-03;"Bulgarie";"Charbon";1,542947
2019-04;"Bulgarie";"Charbon";1,358404
2019-05;"Bulgarie";"Charbon";1,430131
2019-06;"Bulgarie";"Charbon";0,909394
2019-07;"Bulgarie";"Charbon";1,383658
2019-08;"Bulgarie";"Charbon";1,44801
2019-09;"Bulgarie";"Charbon";1,490583
2019-10;"Bulgarie";"Charbon";1,874119
2019-11;"Bulgarie";"Charbon";1,646535
2019-12;"Bulgarie";"Charbon";1,679203
2020-01;"Bulgarie";"Charbon";1,611507
2020-02;"Bulgarie";"Charbon";1,552174
2020-03;"Bulgarie";"Charbon";1,238639
2020-04;"Bulgarie";"Charbon";1,127812
2020-05;"Bulgarie";"Charbon";0,949837
2020-06;"Bulgarie";"Charbon";0,877464
2020-07;"Bulgarie";"Charbon";1,08207
2020-08;"Bulgarie";"Charbon";1,098419
2020-09;"Bulgarie";"Charbon";1,206351
2020-10;"Bulgarie";"Charbon";1,359631
2020-11;"Bulgarie";"Charbon";1,35014
2020-12;"Bulgarie";"Charbon";1,460439
2021-01;"Bulgarie";"Charbon";1,4114
2021-02;"Bulgarie";"Charbon";1,208213
2021-03;"Bulgarie";"Charbon";1,472706
2021-04;"Bulgarie";"Charbon";1,615744
2021-05;"Bulgarie";"Charbon";1,351866
2021-06;"Bulgarie";"Charbon";0,752048
2021-07;"Bulgarie";"Charbon";1,354061
2021-08;"Bulgarie";"Charbon";1,576841
2021-09;"Bulgarie";"Charbon";1,855781
2021-10;"Bulgarie";"Charbon";2,385762
2021-11;"Bulgarie";"Charbon";2,161869
2021-12;"Bulgarie";"Charbon";2,294306
2022-01;"Bulgarie";"Charbon";2,386831
2022-02;"Bulgarie";"Charbon";2,178973
2022-03;"Bulgarie";"Charbon";2,480921
2022-04;"Bulgarie";"Charbon";1,858456
2022-05;"Bulgarie";"Charbon";1,866764
2022-06;"Bulgarie";"Charbon";1,629101
2022-07;"Bulgarie";"Charbon";1,79133642
2022-08;"Bulgarie";"Charbon";1,77901369
2022-09;"Bulgarie";"Charbon";1,76609822
2022-10;"Bulgarie";"Charbon";1,71268664
2022-11;"Bulgarie";"Charbon";2,09248187
2022-12;"Bulgarie";"Charbon";2,19236348
2023-01;"Bulgarie";"Charbon";2,02369662
2023-02;"Bulgarie";"Charbon";1,78877264
2023-03;"Bulgarie";"Charbon";1,28280054
2023-04;"Bulgarie";"Charbon";0,90894049
2023-05;"Bulgarie";"Charbon";0,80357451
2023-06;"Bulgarie";"Charbon";0,50667608
2023-07;"Bulgarie";"Charbon";0,81525609
2023-08;"Bulgarie";"Charbon";0,79540106
2023-09;"Bulgarie";"Charbon";0,93390316
2023-10;"Bulgarie";"Charbon";1,0974392
2023-11;"Bulgarie";"Charbon";1,19451902
2023-12;"Bulgarie";"Charbon";1,36896405
2024-01;"Bulgarie";"Charbon";1,24260064
2024-02;"Bulgarie";"Charbon";0,82846749
2024-03;"Bulgarie";"Charbon";0,73882956
2024-04;"Bulgarie";"Charbon";0,55252137
2024-05;"Bulgarie";"Charbon";0,47029042
2024-06;"Bulgarie";"Charbon";0,41097263
2024-07;"Bulgarie";"Charbon";0,98718299
2024-08;"Bulgarie";"Charbon";0,7838048
2024-09;"Bulgarie";"Charbon";0,68354466
2024-10;"Bulgarie";"Charbon";0,68878249
2024-11;"Bulgarie";"Charbon";1,10672963
2024-12;"Bulgarie";"Charbon";1,28855108
2025-01;"Bulgarie";"Charbon";1,50412091
2025-02;"Bulgarie";"Charbon";1,54223411
2025-03;"Bulgarie";"Charbon";0,75018708
2025-04;"Bulgarie";"Charbon";0,59061816
2025-05;"Bulgarie";"Charbon";0,45432544
2025-06;"Bulgarie";"Charbon";0,46630458
2025-07;"Bulgarie";"Charbon";0,58508752
2025-08;"Bulgarie";"Charbon";0,49933603
2025-09;"Bulgarie";"Charbon";0,44530421
2025-10;"Bulgarie";"Charbon";0,765155621019
2025-11;"Bulgarie";"Charbon";0,916830465465
2016-01;"Bulgarie";"Nucléaire";1,531852
2016-02;"Bulgarie";"Nucléaire";1,394207
2016-03;"Bulgarie";"Nucléaire";1,480835
2016-04;"Bulgarie";"Nucléaire";0,897254
2016-05;"Bulgarie";"Nucléaire";1,123973
2016-06;"Bulgarie";"Nucléaire";1,464085
2016-07;"Bulgarie";"Nucléaire";1,467117
2016-08;"Bulgarie";"Nucléaire";1,50449
2016-09;"Bulgarie";"Nucléaire";1,400612
2016-10;"Bulgarie";"Nucléaire";0,760833
2016-11;"Bulgarie";"Nucléaire";1,231727
2016-12;"Bulgarie";"Nucléaire";1,521681
2017-01;"Bulgarie";"Nucléaire";1,524183
2017-02;"Bulgarie";"Nucléaire";1,379819
2017-03;"Bulgarie";"Nucléaire";1,529157
2017-04;"Bulgarie";"Nucléaire";1,218756
2017-05;"Bulgarie";"Nucléaire";0,75741
2017-06;"Bulgarie";"Nucléaire";1,23007
2017-07;"Bulgarie";"Nucléaire";1,455808
2017-08;"Bulgarie";"Nucléaire";1,485745
2017-09;"Bulgarie";"Nucléaire";1,051393
2017-10;"Bulgarie";"Nucléaire";0,888198
2017-11;"Bulgarie";"Nucléaire";1,469222
2017-12;"Bulgarie";"Nucléaire";1,558938
2018-01;"Bulgarie";"Nucléaire";1,566871
2018-02;"Bulgarie";"Nucléaire";1,415188
2018-03;"Bulgarie";"Nucléaire";1,564246
2018-04;"Bulgarie";"Nucléaire";1,176501
2018-05;"Bulgarie";"Nucléaire";0,789313
2018-06;"Bulgarie";"Nucléaire";1,470124
2018-07;"Bulgarie";"Nucléaire";1,522133
2018-08;"Bulgarie";"Nucléaire";1,518999
2018-09;"Bulgarie";"Nucléaire";1,053479
2018-10;"Bulgarie";"Nucléaire";0,990949
2018-11;"Bulgarie";"Nucléaire";1,500472
2018-12;"Bulgarie";"Nucléaire";1,553499
2019-01;"Bulgarie";"Nucléaire";1,562287
2019-02;"Bulgarie";"Nucléaire";1,419761
2019-03;"Bulgarie";"Nucléaire";1,572998
2019-04;"Bulgarie";"Nucléaire";1,502181
2019-05;"Bulgarie";"Nucléaire";0,793522
2019-06;"Bulgarie";"Nucléaire";1,287482
2019-07;"Bulgarie";"Nucléaire";1,520326
2019-08;"Bulgarie";"Nucléaire";1,543501
2019-09;"Bulgarie";"Nucléaire";1,260363
2019-10;"Bulgarie";"Nucléaire";0,977516
2019-11;"Bulgarie";"Nucléaire";1,508625
2019-12;"Bulgarie";"Nucléaire";1,609822
2020-01;"Bulgarie";"Nucléaire";1,608049
2020-02;"Bulgarie";"Nucléaire";1,50363
2020-03;"Bulgarie";"Nucléaire";1,441745
2020-04;"Bulgarie";"Nucléaire";0,994172
2020-05;"Bulgarie";"Nucléaire";0,945808
2020-06;"Bulgarie";"Nucléaire";1,527342
2020-07;"Bulgarie";"Nucléaire";1,572592
2020-08;"Bulgarie";"Nucléaire";1,561442
2020-09;"Bulgarie";"Nucléaire";1,261371
2020-10;"Bulgarie";"Nucléaire";0,976706
2020-11;"Bulgarie";"Nucléaire";1,520831
2020-12;"Bulgarie";"Nucléaire";1,564448
2021-01;"Bulgarie";"Nucléaire";1,532036
2021-02;"Bulgarie";"Nucléaire";1,421212
2021-03;"Bulgarie";"Nucléaire";1,585337
2021-04;"Bulgarie";"Nucléaire";1,147325
2021-05;"Bulgarie";"Nucléaire";0,834242
2021-06;"Bulgarie";"Nucléaire";1,483847
2021-07;"Bulgarie";"Nucléaire";1,539139
2021-08;"Bulgarie";"Nucléaire";1,546152
2021-09;"Bulgarie";"Nucléaire";1,438578
2021-10;"Bulgarie";"Nucléaire";0,802608
2021-11;"Bulgarie";"Nucléaire";1,545385
2021-12;"Bulgarie";"Nucléaire";1,611351
2022-01;"Bulgarie";"Nucléaire";1,613845
2022-02;"Bulgarie";"Nucléaire";1,457687
2022-03;"Bulgarie";"Nucléaire";1,612493
2022-04;"Bulgarie";"Nucléaire";1,339916
2022-05;"Bulgarie";"Nucléaire";0,879057
2022-06;"Bulgarie";"Nucléaire";1,502324
2022-07;"Bulgarie";"Nucléaire";1,5647234
2022-08;"Bulgarie";"Nucléaire";1,56094955
2022-09;"Bulgarie";"Nucléaire";1,28595562
2022-10;"Bulgarie";"Nucléaire";0,80588909
2022-11;"Bulgarie";"Nucléaire";1,42306073
2022-12;"Bulgarie";"Nucléaire";1,41560009
2023-01;"Bulgarie";"Nucléaire";1,61307853
2023-02;"Bulgarie";"Nucléaire";1,45731627
2023-03;"Bulgarie";"Nucléaire";1,6141811
2023-04;"Bulgarie";"Nucléaire";1,23045118
2023-05;"Bulgarie";"Nucléaire";0,7718584
2023-06;"Bulgarie";"Nucléaire";1,38138215
2023-07;"Bulgarie";"Nucléaire";1,52584048
2023-08;"Bulgarie";"Nucléaire";1,46859948
2023-09;"Bulgarie";"Nucléaire";1,42217325
2023-10;"Bulgarie";"Nucléaire";0,96835172
2023-11;"Bulgarie";"Nucléaire";1,13451878
2023-12;"Bulgarie";"Nucléaire";1,57876355
2024-01;"Bulgarie";"Nucléaire";1,5793543
2024-02;"Bulgarie";"Nucléaire";1,4783442
2024-03;"Bulgarie";"Nucléaire";1,58116047
2024-04;"Bulgarie";"Nucléaire";1,48288051
2024-05;"Bulgarie";"Nucléaire";0,84360257
2024-06;"Bulgarie";"Nucléaire";0,82674261
2024-07;"Bulgarie";"Nucléaire";1,31606535
2024-08;"Bulgarie";"Nucléaire";1,49874231
2024-09;"Bulgarie";"Nucléaire";1,39470925
2024-10;"Bulgarie";"Nucléaire";1,15990946
2024-11;"Bulgarie";"Nucléaire";0,88630804
2024-12;"Bulgarie";"Nucléaire";1,47162183
2025-01;"Bulgarie";"Nucléaire";1,47049994
2025-02;"Bulgarie";"Nucléaire";1,3282363
2025-03;"Bulgarie";"Nucléaire";1,4710642
2025-04;"Bulgarie";"Nucléaire";1,40936098
2025-05;"Bulgarie";"Nucléaire";0,79175915
2025-06;"Bulgarie";"Nucléaire";1,09462436
2025-07;"Bulgarie";"Nucléaire";1,08166482
2025-08;"Bulgarie";"Nucléaire";1,30835868
2025-09;"Bulgarie";"Nucléaire";1,38334589
2025-10;"Bulgarie";"Nucléaire";1,2873333176
2025-11;"Bulgarie";"Nucléaire";0,715572756
2016-01;"Bulgarie";"Toutes les filières";4,695734
2016-02;"Bulgarie";"Toutes les filières";3,732153
2016-03;"Bulgarie";"Toutes les filières";3,586587
2016-04;"Bulgarie";"Toutes les filières";2,987864
2016-05;"Bulgarie";"Toutes les filières";3,166068
2016-06;"Bulgarie";"Toutes les filières";3,513862
2016-07;"Bulgarie";"Toutes les filières";3,697354
2016-08;"Bulgarie";"Toutes les filières";3,71278
2016-09;"Bulgarie";"Toutes les filières";3,556811
2016-10;"Bulgarie";"Toutes les filières";3,70185
2016-11;"Bulgarie";"Toutes les filières";3,943834
2016-12;"Bulgarie";"Toutes les filières";4,63339
2017-01;"Bulgarie";"Toutes les filières";4,713531
2017-02;"Bulgarie";"Toutes les filières";3,958576
2017-03;"Bulgarie";"Toutes les filières";3,956455
2017-04;"Bulgarie";"Toutes les filières";3,413387
2017-05;"Bulgarie";"Toutes les filières";3,236865
2017-06;"Bulgarie";"Toutes les filières";3,341143
2017-07;"Bulgarie";"Toutes les filières";3,730828
2017-08;"Bulgarie";"Toutes les filières";3,79861
2017-09;"Bulgarie";"Toutes les filières";3,402849
2017-10;"Bulgarie";"Toutes les filières";3,423486
2017-11;"Bulgarie";"Toutes les filières";4,047816
2017-12;"Bulgarie";"Toutes les filières";4,209758
2018-01;"Bulgarie";"Toutes les filières";4,13843
2018-02;"Bulgarie";"Toutes les filières";3,903793
2018-03;"Bulgarie";"Toutes les filières";4,144076
2018-04;"Bulgarie";"Toutes les filières";3,155019
2018-05;"Bulgarie";"Toutes les filières";3,036605
2018-06;"Bulgarie";"Toutes les filières";3,614097
2018-07;"Bulgarie";"Toutes les filières";3,825149
2018-08;"Bulgarie";"Toutes les filières";3,987236
2018-09;"Bulgarie";"Toutes les filières";3,613797
2018-10;"Bulgarie";"Toutes les filières";3,786043
2018-11;"Bulgarie";"Toutes les filières";4,427425
2018-12;"Bulgarie";"Toutes les filières";4,724648
2019-01;"Bulgarie";"Toutes les filières";4,591687
2019-02;"Bulgarie";"Toutes les filières";4,138165
2019-03;"Bulgarie";"Toutes les filières";3,935082
2019-04;"Bulgarie";"Toutes les filières";3,572348
2019-05;"Bulgarie";"Toutes les filières";2,99592
2019-06;"Bulgarie";"Toutes les filières";3,027377
2019-07;"Bulgarie";"Toutes les filières";3,52142
2019-08;"Bulgarie";"Toutes les filières";3,626833
2019-09;"Bulgarie";"Toutes les filières";3,269387
2019-10;"Bulgarie";"Toutes les filières";3,356278
2019-11;"Bulgarie";"Toutes les filières";3,767738
2019-12;"Bulgarie";"Toutes les filières";4,04592
2020-01;"Bulgarie";"Toutes les filières";3,945016
2020-02;"Bulgarie";"Toutes les filières";3,7644
2020-03;"Bulgarie";"Toutes les filières";3,512416
2020-04;"Bulgarie";"Toutes les filières";3,023312
2020-05;"Bulgarie";"Toutes les filières";2,713704
2020-06;"Bulgarie";"Toutes les filières";3,135087
2020-07;"Bulgarie";"Toutes les filières";3,33827
2020-08;"Bulgarie";"Toutes les filières";3,293335
2020-09;"Bulgarie";"Toutes les filières";3,05202
2020-10;"Bulgarie";"Toutes les filières";2,927414
2020-11;"Bulgarie";"Toutes les filières";3,557611
2020-12;"Bulgarie";"Toutes les filières";3,795071
2021-01;"Bulgarie";"Toutes les filières";4,053495
2021-02;"Bulgarie";"Toutes les filières";3,663137
2021-03;"Bulgarie";"Toutes les filières";4,155969
2021-04;"Bulgarie";"Toutes les filières";3,830195
2021-05;"Bulgarie";"Toutes les filières";3,226229
2021-06;"Bulgarie";"Toutes les filières";3,14635
2021-07;"Bulgarie";"Toutes les filières";3,674724
2021-08;"Bulgarie";"Toutes les filières";3,79192
2021-09;"Bulgarie";"Toutes les filières";4,009612
2021-10;"Bulgarie";"Toutes les filières";3,935962
2021-11;"Bulgarie";"Toutes les filières";4,428939
2021-12;"Bulgarie";"Toutes les filières";4,988943
2022-01;"Bulgarie";"Toutes les filières";5,172001
2022-02;"Bulgarie";"Toutes les filières";4,486781
2022-03;"Bulgarie";"Toutes les filières";5,115732
2022-04;"Bulgarie";"Toutes les filières";4,080381
2022-05;"Bulgarie";"Toutes les filières";3,594203
2022-06;"Bulgarie";"Toutes les filières";4,002811
2022-07;"Bulgarie";"Toutes les filières";4,15110905
2022-08;"Bulgarie";"Toutes les filières";4,07065361
2022-09;"Bulgarie";"Toutes les filières";3,61013579
2022-10;"Bulgarie";"Toutes les filières";3,13709393
2022-11;"Bulgarie";"Toutes les filières";4,18834161
2022-12;"Bulgarie";"Toutes les filières";4,33708514
2023-01;"Bulgarie";"Toutes les filières";4,38815717
2023-02;"Bulgarie";"Toutes les filières";4,05481041
2023-03;"Bulgarie";"Toutes les filières";3,63871164
2023-04;"Bulgarie";"Toutes les filières";2,96476688
2023-05;"Bulgarie";"Toutes les filières";2,46297333
2023-06;"Bulgarie";"Toutes les filières";2,94168234
2023-07;"Bulgarie";"Toutes les filières";3,29187675
2023-08;"Bulgarie";"Toutes les filières";3,16088478
2023-09;"Bulgarie";"Toutes les filières";3,15758121
2023-10;"Bulgarie";"Toutes les filières";2,77461729
2023-11;"Bulgarie";"Toutes les filières";3,09716719
2023-12;"Bulgarie";"Toutes les filières";3,75317145
2024-01;"Bulgarie";"Toutes les filières";3,69107493
2024-02;"Bulgarie";"Toutes les filières";3,16752533
2024-03;"Bulgarie";"Toutes les filières";3,26087522
2024-04;"Bulgarie";"Toutes les filières";3,16432183
2024-05;"Bulgarie";"Toutes les filières";2,51183363
2024-06;"Bulgarie";"Toutes les filières";2,40088074
2024-07;"Bulgarie";"Toutes les filières";3,43879824
2024-08;"Bulgarie";"Toutes les filières";3,33086279
2024-09;"Bulgarie";"Toutes les filières";2,91598687
2024-10;"Bulgarie";"Toutes les filières";2,66804059
2024-11;"Bulgarie";"Toutes les filières";2,70452421
2024-12;"Bulgarie";"Toutes les filières";3,44873037
2025-01;"Bulgarie";"Toutes les filières";3,80771663
2025-02;"Bulgarie";"Toutes les filières";3,79489506
2025-03;"Bulgarie";"Toutes les filières";3,20436493
2025-04;"Bulgarie";"Toutes les filières";3,0669355
2025-05;"Bulgarie";"Toutes les filières";2,4059315
2025-06;"Bulgarie";"Toutes les filières";2,84533193
2025-07;"Bulgarie";"Toutes les filières";3,0329063
2025-08;"Bulgarie";"Toutes les filières";2,94469857
2025-09;"Bulgarie";"Toutes les filières";2,75707837
2025-10;"Bulgarie";"Toutes les filières";2,929337157244
2025-11;"Bulgarie";"Toutes les filières";2,539644108915
2016-01;"République tchèque";"Autre";0,28462
2016-02;"République tchèque";"Autre";0,26043942
2016-03;"République tchèque";"Autre";0,29802395
2016-04;"République tchèque";"Autre";0,27981299
2016-05;"République tchèque";"Autre";0,29296884
2016-06;"République tchèque";"Autre";0,2739527
2016-07;"République tchèque";"Autre";0,284701
2016-08;"République tchèque";"Autre";0,27973658
2016-09;"République tchèque";"Autre";0,26912866
2016-10;"République tchèque";"Autre";0,2797341
2016-11;"République tchèque";"Autre";0,28778221
2016-12;"République tchèque";"Autre";0,29469851
2017-01;"République tchèque";"Autre";0,29717891
2017-02;"République tchèque";"Autre";0,27095867
2017-03;"République tchèque";"Autre";0,3116118
2017-04;"République tchèque";"Autre";0,29935645
2017-05;"République tchèque";"Autre";0,31142747
2017-06;"République tchèque";"Autre";0,28500816
2017-07;"République tchèque";"Autre";0,27933441
2017-08;"République tchèque";"Autre";0,27948676
2017-09;"République tchèque";"Autre";0,27157622
2017-10;"République tchèque";"Autre";0,27382752
2017-11;"République tchèque";"Autre";0,28114465
2017-12;"République tchèque";"Autre";0,2974508
2018-01;"République tchèque";"Autre";0,29688773
2018-02;"République tchèque";"Autre";0,26593952
2018-03;"République tchèque";"Autre";0,29263486
2018-04;"République tchèque";"Autre";0,28394637
2018-05;"République tchèque";"Autre";0,28693091
2018-06;"République tchèque";"Autre";0,27891032
2018-07;"République tchèque";"Autre";0,28549041
2018-08;"République tchèque";"Autre";0,27833657
2018-09;"République tchèque";"Autre";0,274362
2018-10;"République tchèque";"Autre";0,28534963
2018-11;"République tchèque";"Autre";0,2813516
2018-12;"République tchèque";"Autre";0,28521657
2019-01;"République tchèque";"Autre";0,28540912
2019-02;"République tchèque";"Autre";0,26001382
2019-03;"République tchèque";"Autre";0,28707222
2019-04;"République tchèque";"Autre";0,27760923
2019-05;"République tchèque";"Autre";0,28619775
2019-06;"République tchèque";"Autre";0,26875101
2019-07;"République tchèque";"Autre";0,27316037
2019-08;"République tchèque";"Autre";0,2715837
2019-09;"République tchèque";"Autre";0,26926874
2019-10;"République tchèque";"Autre";0,28849965
2019-11;"République tchèque";"Autre";0,28553404
2019-12;"République tchèque";"Autre";0,29292879
2020-01;"République tchèque";"Autre";0,29471171
2020-02;"République tchèque";"Autre";0,27411477
2020-03;"République tchèque";"Autre";0,29407663
2020-04;"République tchèque";"Autre";0,26745159
2020-05;"République tchèque";"Autre";0,27664512
2020-06;"République tchèque";"Autre";0,2661732
2020-07;"République tchèque";"Autre";0,27065165
2020-08;"République tchèque";"Autre";0,26734988
2020-09;"République tchèque";"Autre";0,26636151
2020-10;"République tchèque";"Autre";0,27239039
2020-11;"République tchèque";"Autre";0,26299854
2020-12;"République tchèque";"Autre";0,26356561
2021-01;"République tchèque";"Autre";0,25971571
2021-02;"République tchèque";"Autre";0,22400699
2021-03;"République tchèque";"Autre";0,22901148
2021-04;"République tchèque";"Autre";0,19399831
2021-05;"République tchèque";"Autre";0,20628811
2021-06;"République tchèque";"Autre";0,18900534
2021-07;"République tchèque";"Autre";0,1961125
2021-08;"République tchèque";"Autre";0,19378987
2021-09;"République tchèque";"Autre";0,18616874
2021-10;"République tchèque";"Autre";0,19086168
2021-11;"République tchèque";"Autre";0,19766526
2021-12;"République tchèque";"Autre";0,20344741
2022-01;"République tchèque";"Autre";0,20342565
2022-02;"République tchèque";"Autre";0,18276906
2022-03;"République tchèque";"Autre";0,20704958
2022-04;"République tchèque";"Autre";0,19574492
2022-05;"République tchèque";"Autre";0,19871376
2022-06;"République tchèque";"Autre";0,18793525
2022-07;"République tchèque";"Autre";0,19122011
2022-08;"République tchèque";"Autre";0,18867646
2022-09;"République tchèque";"Autre";0,24657751
2022-10;"République tchèque";"Autre";0,25741372
2022-11;"République tchèque";"Autre";0,20481585
2022-12;"République tchèque";"Autre";0,22425283
2023-01;"République tchèque";"Autre";0,23338042
2023-02;"République tchèque";"Autre";0,23580646
2023-03;"République tchèque";"Autre";0,26514841
2023-04;"République tchèque";"Autre";0,25094999
2023-05;"République tchèque";"Autre";0,25717421
2023-06;"République tchèque";"Autre";0,24662577
2023-07;"République tchèque";"Autre";0,25542326
2023-08;"République tchèque";"Autre";0,25469222
2023-09;"République tchèque";"Autre";0,24552561
2023-10;"République tchèque";"Autre";0,25695428
2023-11;"République tchèque";"Autre";0,25796538
2023-12;"République tchèque";"Autre";0,26551334
2024-01;"République tchèque";"Autre";0,27203895
2024-02;"République tchèque";"Autre";0,25460868
2024-03;"République tchèque";"Autre";0,2644046
2024-04;"République tchèque";"Autre";0,2474389
2024-05;"République tchèque";"Autre";0,25663034
2024-06;"République tchèque";"Autre";0,2467625725
2024-07;"République tchèque";"Autre";0,251688495
2024-08;"République tchèque";"Autre";0,25541065
2024-09;"République tchèque";"Autre";0,2436545625
2024-10;"République tchèque";"Autre";0,240347145
2024-11;"République tchèque";"Autre";0,232687175
2024-12;"République tchèque";"Autre";0,2348270275
2025-01;"République tchèque";"Autre";0,2380746675
2025-02;"République tchèque";"Autre";0,21531369
2025-03;"République tchèque";"Autre";0,235670065
2025-04;"République tchèque";"Autre";0,2119883425
2025-05;"République tchèque";"Autre";0,2054555525
2025-06;"République tchèque";"Autre";0,200122135
2025-07;"République tchèque";"Autre";0,2132946825
2025-08;"République tchèque";"Autre";0,211549195
2025-09;"République tchèque";"Autre";0,209801735
2025-10;"République tchèque";"Autre";0,218056635
2025-11;"République tchèque";"Autre";0,2010640025
2016-01;"République tchèque";"Dechets";0,01356773
2016-02;"République tchèque";"Dechets";0,01088885
2016-03;"République tchèque";"Dechets";0,01329834
2016-04;"République tchèque";"Dechets";0,01214497
2016-05;"République tchèque";"Dechets";0,01242248
2016-06;"République tchèque";"Dechets";0,01251351
2016-07;"République tchèque";"Dechets";0,01361503
2016-08;"République tchèque";"Dechets";0,01229141
2016-09;"République tchèque";"Dechets";0,00958632
2016-10;"République tchèque";"Dechets";0,01084457
2016-11;"République tchèque";"Dechets";0,01365996
2016-12;"République tchèque";"Dechets";0,03665601
2017-01;"République tchèque";"Dechets";0,01190287
2017-02;"République tchèque";"Dechets";0,01076385
2017-03;"République tchèque";"Dechets";0,0090861
2017-04;"République tchèque";"Dechets";0,00795805
2017-05;"République tchèque";"Dechets";0,01420194
2017-06;"République tchèque";"Dechets";0,01345128
2017-07;"République tchèque";"Dechets";0,01405932
2017-08;"République tchèque";"Dechets";0,01345466
2017-09;"République tchèque";"Dechets";0,01076978
2017-10;"République tchèque";"Dechets";0,01228372
2017-11;"République tchèque";"Dechets";0,01105466
2017-12;"République tchèque";"Dechets";0,01082002
2018-01;"République tchèque";"Dechets";0,00993367
2018-02;"République tchèque";"Dechets";0,01156499
